6 1:0.677948 2:1.04857 3:1.12378 4:-0.0402535 5:1.39457 6:0.00436604 7:1.68618 8:0.365052 9:2.31506 10:0.698668 11:0.181042 12:0.205467 13:0.171048 14:0.447715 15:0.509837 16:0.613936 17:1.57934 18:1.44381 19:1.22095 20:0.799707
6 1:0.342241 2:0.76473 3:1.05179 4:-0.0443348 5:1.46459 6:0.0650125 7:1.75886 8:0.231938 9:2.18374 10:0.306773 11:0.403994 12:0.211584 13:0.114051 14:0.303198 15:0.267185 16:0.59468 17:1.49865 18:1.6293 19:1.48804 20:1.03019
9 1:0.81082 2:0.781207 3:1.02966 4:0.0369248 5:1.34657 6:0.119108 7:1.60902 8:0.249 9:1.94191 10:0.406543 11:0.227954 12:0.328593 13:0.349509 14:0.368561 15:0.280679 16:1.04364 17:1.40379 18:1.19087 19:1.06102 20:0.934063
9 1:0.981941 2:0.951853 3:0.953337 4:0.245776 5:1.28092 6:0.22388 7:1.67496 8:0.356873 9:2.10797 10:0.362563 11:0.290651 12:0.293339 13:0.552857 14:0.391063 15:0.325177 16:0.956925 17:1.18302 18:0.85752 19:0.848776 20:0.820386
9 1:0.85884 2:1.00357 3:1.05987 4:0.301521 5:1.46032 6:0.29158 7:1.77896 8:0.426419 9:2.26331 10:0.449255 11:0.130013 12:0.351688 13:0.789827 14:0.551501 15:0.323104 16:0.815715 17:1.05168 18:0.718905 19:0.67951 20:0.756242
9 1:0.707433 2:0.833803 3:0.896234 4:0.276749 5:1.34192 6:0.366593 7:1.70732 8:0.542454 9:2.1559 10:0.596519 11:0.216962 12:0.326885 13:0.621847 14:0.476983 15:0.305991 16:0.859442 17:1.04991 18:0.771829 19:0.707782 20:0.738312
9 1:1.14441 2:1.02359 3:1.08284 4:0.385651 5:1.53295 6:0.313104 7:1.8296 8:0.430024 9:2.28333 10:0.408185 11:0.245102 12:0.222129 13:0.645873 14:0.574975 15:0.349652 16:0.914015 17:1.17297 18:0.837534 19:0.740116 20:0.719156
13 1:1.21924 2:0.827286 3:1.2843 4:-0.293078 5:1.65914 6:-0.0715432 7:1.82136 8:0.2875 9:2.14542 10:0.446196 11:0.0999073 12:0.0709351 13:0.267482 14:0.570826 15:0.362275 16:1.22982 17:1.75017 18:1.56479 19:0.572185 20:0.584561
13 1:1.31166 2:0.777752 3:1.34823 4:-0.206652 5:1.67478 6:0.0311767 7:1.83382 8:0.220434 9:2.20784 10:0.432434 11:0.0996913 12:0.104327 13:0.191052 14:0.496529 15:0.337582 16:1.23961 17:1.63871 18:1.1491 19:0.536075 20:0.592354
13 1:0.810377 2:0.84408 3:1.25306 4:-0.15832 5:1.54988 6:0.1652 7:1.67058 8:0.426162 9:2.29007 10:0.494052 11:0.103184 12:0.0768398 13:0.299373 14:0.707127 15:0.448262 16:1.21675 17:1.63416 18:1.04746 19:0.516525 20:0.555049
13 1:1.0303 2:0.964649 3:1.36463 4:-0.180519 5:1.70606 6:0.195369 7:1.92002 8:0.492723 9:2.20523 10:0.672245 11:0.125981 12:0.0845896 13:0.413806 14:0.62399 15:0.481232 16:1.27793 17:1.71798 18:1.11426 19:0.649925 20:0.635339
13 1:1.03367 2:0.838787 3:1.3416 4:-0.169324 5:1.69755 6:0.0793262 7:1.82054 8:0.456959 9:2.14801 10:0.651305 11:0.131246 12:0.0602817 13:0.447999 14:0.564375 15:0.462078 16:1.24407 17:1.70997 18:1.10794 19:0.635906 20:0.637883
1 1:0.440591 2:0.214008 3:1.13811 4:-0.0227102 5:1.58146 6:0.00341809 7:1.93347 8:0.160823 9:2.27238 10:0.196046 11:0.0939637 12:0.200618 13:0.0791863 14:0.228765 15:0.241752 16:1.20493 17:1.6681 18:1.77268 19:1.72135 20:1.53003
1 1:0.48361 2:0.385931 3:0.978297 4:0.0548196 5:1.41715 6:0.0465763 7:1.71116 8:0.180906 9:2.1294 10:0.228431 11:0.131715 12:0.287162 13:0.151237 14:0.106347 15:0.190152 16:1.12883 17:1.59616 18:1.65398 19:1.48651 20:1.33544
1 1:0.365732 2:0.152218 3:0.982952 4:0.075312 5:1.41374 6:0.0904984 7:1.74951 8:0.15854 9:2.11422 10:0.169722 11:0.132038 12:0.272723 13:0.153531 14:0.142581 15:0.223812 16:0.993065 17:1.57981 18:1.6337 19:1.48469 20:1.28147
1 1:0.288161 2:0.0362837 3:0.988202 4:-0.102814 5:1.42211 6:-0.0175083 7:1.67278 8:0.142239 9:2.07485 10:0.254697 11:0.107489 12:0.225019 13:0.134277 14:0.110115 15:0.213905 16:1.1569 17:1.7441 18:1.80013 19:1.60343 20:1.38091
1 1:0.34963 2:0.141762 3:1.10945 4:0.117177 5:1.51445 6:0.224876 7:1.85139 8:0.321411 9:2.35503 10:0.32738 11:0.0369182 12:0.206087 13:0.0888777 14:0.189794 15:0.292226 16:1.11071 17:1.71978 18:1.79794 19:1.62924 20:1.4135
6 1:1.47876 2:0.807537 3:1.13264 4:0.0785049 5:1.5238 6:0.122067 7:1.89384 8:0.407914 9:2.25586 10:0.593324 11:0.221122 12:0.190497 13:0.0435399 14:0.331626 15:0.188449 16:0.846213 17:1.60783 18:1.77238 19:1.64398 20:1.10113
6 1:1.26573 2:0.461874 3:1.25282 4:0.0703511 5:1.56727 6:0.151996 7:1.85456 8:0.317334 9:2.22972 10:0.442172 11:0.398796 12:0.166665 13:0.0568038 14:0.154402 15:0.20827 16:0.672287 17:1.64316 18:1.82793 19:1.20977 20:0.953604
6 1:2.28956 2:0.143415 3:1.60373 4:0.285142 5:1.73638 6:0.123847 7:2.02109 8:-0.11205 9:2.45576 10:-0.413589 11:0.492069 12:0.198912 13:0.203969 14:0.365513 15:0.184268 16:0.617419 17:1.35596 18:1.43539 19:1.29755 20:0.894605
6 1:0.285802 2:1.11468 3:1.12842 4:-0.063655 5:1.41195 6:0.0835845 7:1.63662 8:0.556551 9:2.3575 10:1.07024 11:0.143544 12:0.352402 13:0.115868 14:0.465997 15:0.426029 16:0.645895 17:1.24071 18:1.31117 19:1.15271 20:0.627526
6 1:2.49135 2:0.300058 3:1.52546 4:0.325324 5:1.62649 6:0.202136 7:1.80711 8:0.11344 9:2.31644 10:-0.0734022 11:0.328694 12:0.16416 13:0.126989 14:0.115696 15:0.431424 16:0.600382 17:1.61187 18:1.68276 19:1.48142 20:0.747499
9 1:0.820691 2:0.746987 3:1.10542 4:0.155448 5:1.47061 6:0.13329 7:1.65447 8:0.308399 9:1.98045 10:0.509955 11:0.201465 12:0.315388 13:0.532986 14:0.48912 15:0.292869 16:1.06578 17:1.12343 18:1.10693 19:0.819729 20:0.887866
9 1:1.06764 2:1.06339 3:1.23045 4:0.312513 5:1.5675 6:0.284945 7:1.83403 8:0.364599 9:2.1956 10:0.486555 11:0.12289 12:0.330936 13:0.615036 14:0.596805 15:0.349358 16:0.852703 17:1.02237 18:0.9672 19:0.506433 20:0.639051
9 1:0.870146 2:0.847321 3:1.24359 4:0.310799 5:1.46183 6:0.402843 7:1.59847 8:0.395617 9:1.84638 10:0.429973 11:0.0784261 12:0.263772 13:0.390009 14:0.384309 15:0.290455 16:0.8925 17:1.06175 18:1.03767 19:0.536337 20:0.633636
9 1:0.71985 2:0.623584 3:1.38759 4:0.154728 5:1.57573 6:0.305199 7:1.7365 8:0.471395 9:2.00657 10:0.524103 11:0.180858 12:0.0257295 13:0.400633 14:0.364634 15:0.372549 16:0.967208 17:1.20906 18:0.670441 19:0.488053 20:0.579569
9 1:0.974662 2:1.03876 3:1.17118 4:0.521145 5:1.43433 6:0.537499 7:1.64237 8:0.486849 9:1.97445 10:0.485814 11:0.128701 12:0.201816 13:0.41573 14:0.381902 15:0.311703 16:0.838053 17:1.02239 18:0.997785 19:0.425948 20:0.587364
13 1:0.497604 2:0.814396 3:1.21187 4:-0.177187 5:1.48563 6:0.0917337 7:1.84723 8:0.534788 9:2.40395 10:0.546251 11:0.115618 12:0.0192859 13:0.749365 14:0.675842 15:0.422285 16:1.22204 17:1.6768 18:0.583707 19:0.518312 20:0.660364
13 1:0.476728 2:0.801289 3:1.25659 4:-0.202621 5:1.55203 6:0.127559 7:1.77795 8:0.460189 9:2.26813 10:0.639696 11:0.101892 12:0.0376696 13:0.835145 14:0.899141 15:0.541679 16:1.23659 17:1.62268 18:0.568309 19:0.501309 20:0.603634
13 1:0.653659 2:0.967062 3:1.26654 4:-0.149716 5:1.60691 6:0.0247736 7:2.03117 8:0.500916 9:2.5425 10:0.563064 11:0.155325 12:0.017646 13:0.697087 14:0.667172 15:0.398752 16:1.14995 17:1.54707 18:0.574226 19:0.550092 20:0.659989
13 1:0.83846 2:0.791174 3:1.30584 4:-0.245785 5:1.60178 6:0.0253681 7:1.7333 8:0.426917 9:2.00991 10:0.647519 11:0.155256 12:0.0477701 13:0.28435 14:0.592545 15:0.402743 16:1.10769 17:1.76075 18:1.6163 19:0.655888 20:0.573833
13 1:0.363655 2:0.968962 3:1.12449 4:-0.106852 5:1.45153 6:0.131405 7:1.89876 8:0.563792 9:2.4805 10:0.571543 11:0.157823 12:0.0183547 13:0.252627 14:0.580594 15:0.243254 16:1.22485 17:1.66724 18:1.50134 19:0.732531 20:0.910862
